event_id,det_id,track_id,xtop,ytop,z,xbot,ybot,StatNb,ViewNb,PlaneNb,LayerNb,StrawNb
85.0,11002359.0,4.0,237.536453119,-133.328462125,2591.15,-210.775496176,-172.550675412,1.0,1.0,0.0,0.0,359.0
85.0,11112359.0,4.0,237.498104593,-132.890136458,2594.85,-210.813844703,-172.112349745,1.0,1.0,1.0,1.0,359.0
85.0,12012363.0,4.0,210.259534179,-178.448148025,2602.25,-238.052415117,-139.225934738,1.0,2.0,0.0,1.0,363.0
85.0,12102362.0,4.0,210.292653361,-178.069594039,2603.75,-238.019295934,-138.847380753,1.0,2.0,1.0,0.0,362.0
85.0,13002361.0,4.0,225.012214055,-156.923773075,2611.15,-225.012214055,-156.923773075,1.0,3.0,0.0,0.0,361.0
85.0,13102361.0,4.0,225.012214055,-157.363773075,2613.75,-225.012214055,-157.363773075,1.0,3.0,1.0,0.0,361.0
85.0,20002362.0,4.0,225.012214055,-158.623773075,2781.15,-225.012214055,-158.623773075,2.0,0.0,0.0,0.0,362.0
85.0,20102362.0,4.0,225.012214055,-159.063773075,2783.75,-225.012214055,-159.063773075,2.0,0.0,1.0,0.0,362.0
85.0,21002360.0,4.0,237.684617882,-135.021993112,2791.15,-210.627331413,-174.244206399,2.0,1.0,0.0,0.0,360.0
85.0,21112360.0,4.0,237.646269355,-134.583667445,2794.85,-210.66567994,-173.805880731,2.0,1.0,1.0,1.0,360.0
85.0,22012364.0,4.0,210.111369416,-180.141679011,2802.25,-238.200579879,-140.919465725,2.0,2.0,0.0,1.0,364.0
85.0,22112364.0,4.0,210.073020889,-180.580004678,2804.85,-238.238928406,-141.357791392,2.0,2.0,1.0,1.0,364.0
85.0,23002362.0,4.0,225.012214055,-158.623773075,2811.15,-225.012214055,-158.623773075,2.0,3.0,0.0,0.0,362.0
85.0,23012363.0,4.0,225.012214055,-159.443773075,2812.25,-225.012214055,-159.443773075,2.0,3.0,0.0,1.0,363.0
85.0,23102362.0,4.0,225.012214055,-159.063773075,2813.75,-225.012214055,-159.063773075,2.0,3.0,1.0,0.0,362.0
85.0,30012393.0,4.0,249.9992,-167.22,3322.25,-249.9992,-167.22,3.0,0.0,0.0,1.0,393.0
85.0,30102392.0,4.0,249.9992,-166.84,3323.75,-249.9992,-166.84,3.0,0.0,1.0,0.0,392.0
85.0,31002390.0,4.0,263.254263635,-140.590869827,3331.15,-234.841491499,-184.168601751,3.0,1.0,0.0,0.0,390.0
85.0,31012390.0,4.0,263.177566581,-139.714218492,3332.25,-234.918188553,-183.291950417,3.0,1.0,0.0,1.0,390.0
85.0,31112390.0,4.0,263.215915108,-140.152544159,3334.85,-234.879840026,-183.730276084,3.0,1.0,1.0,1.0,390.0
85.0,32012395.0,4.0,234.17736474,-191.759605351,3342.25,-263.918390395,-148.181873426,3.0,2.0,0.0,1.0,395.0
85.0,32112395.0,4.0,234.139016213,-192.197931018,3344.85,-263.956738922,-148.620199093,3.0,2.0,1.0,1.0,395.0
85.0,33002393.0,4.0,249.9992,-168.1,3351.15,-249.9992,-168.1,3.0,3.0,0.0,0.0,393.0
85.0,33012393.0,4.0,249.9992,-167.22,3352.25,-249.9992,-167.22,3.0,3.0,0.0,1.0,393.0
85.0,33112393.0,4.0,249.9992,-167.66,3354.85,-249.9992,-167.66,3.0,3.0,1.0,1.0,393.0
85.0,40002395.0,4.0,249.9992,-171.5,3521.15,-249.9992,-171.5,4.0,0.0,0.0,0.0,395.0
85.0,40112395.0,4.0,249.9992,-171.06,3524.85,-249.9992,-171.06,4.0,0.0,1.0,1.0,395.0
85.0,41002392.0,4.0,263.55059316,-143.9779318,3531.15,-234.545161974,-187.555663725,4.0,1.0,0.0,0.0,392.0
85.0,41102392.0,4.0,263.588941687,-144.416257467,3533.75,-234.506813447,-187.993989392,4.0,1.0,1.0,0.0,392.0
85.0,42012398.0,4.0,233.732870452,-196.840198311,3542.25,-264.362884683,-153.262466386,4.0,2.0,0.0,1.0,398.0
85.0,42102397.0,4.0,233.765989634,-196.461644326,3543.75,-264.329765501,-152.883912401,4.0,2.0,1.0,0.0,397.0
85.0,43002395.0,4.0,249.9992,-171.5,3551.15,-249.9992,-171.5,4.0,3.0,0.0,0.0,395.0
85.0,43012396.0,4.0,249.9992,-172.32,3552.25,-249.9992,-172.32,4.0,3.0,0.0,1.0,396.0
85.0,43102395.0,4.0,249.9992,-171.94,3553.75,-249.9992,-171.94,4.0,3.0,1.0,0.0,395.0
85.0,10002408.0,3.0,225.012214055,-236.823773075,2581.15,-225.012214055,-236.823773075,1.0,0.0,0.0,0.0,408.0
85.0,10112408.0,3.0,225.012214055,-236.383773075,2584.85,-225.012214055,-236.383773075,1.0,0.0,1.0,1.0,408.0
85.0,11002413.0,3.0,245.537350304,-224.77913541,2591.15,-202.774598992,-264.001348697,1.0,1.0,0.0,0.0,413.0
85.0,11112413.0,3.0,245.499001777,-224.340809743,2594.85,-202.812947518,-263.563023029,1.0,1.0,1.0,1.0,413.0
85.0,12012403.0,3.0,204.332943672,-246.189387495,2602.25,-243.979005623,-206.967174208,1.0,2.0,0.0,1.0,403.0
85.0,12112403.0,3.0,204.294595145,-246.627713162,2604.85,-244.01735415,-207.405499875,1.0,2.0,1.0,1.0,403.0
85.0,13012409.0,3.0,225.012214055,-237.643773075,2612.25,-225.012214055,-237.643773075,1.0,3.0,0.0,1.0,409.0
85.0,13112409.0,3.0,225.012214055,-238.083773075,2614.85,-225.012214055,-238.083773075,1.0,3.0,1.0,1.0,409.0
85.0,20012414.0,3.0,225.012214055,-246.143773075,2782.25,-225.012214055,-246.143773075,2.0,0.0,0.0,1.0,414.0
85.0,20112414.0,3.0,225.012214055,-246.583773075,2784.85,-225.012214055,-246.583773075,2.0,0.0,1.0,1.0,414.0
85.0,21012420.0,3.0,246.497806589,-235.757200983,2792.25,-201.814142707,-274.97941427,2.0,1.0,0.0,1.0,420.0
85.0,21102419.0,3.0,246.464687407,-235.378646998,2793.75,-201.847261889,-274.600860284,2.0,1.0,1.0,0.0,419.0
85.0,22002408.0,3.0,203.515422805,-255.533693763,2801.15,-244.79652649,-216.311480476,2.0,2.0,0.0,0.0,408.0
85.0,22112408.0,3.0,203.553771332,-255.095368096,2804.85,-244.758177964,-215.873154809,2.0,2.0,1.0,1.0,408.0
85.0,23012415.0,3.0,225.012214055,-247.843773075,2812.25,-225.012214055,-247.843773075,2.0,3.0,0.0,1.0,415.0
85.0,23112415.0,3.0,225.012214055,-248.283773075,2814.85,-225.012214055,-248.283773075,2.0,3.0,1.0,1.0,415.0
85.0,30002448.0,3.0,249.9992,-261.6,3321.15,-249.9992,-261.6,3.0,0.0,0.0,0.0,448.0
85.0,30112448.0,3.0,249.9992,-261.16,3324.85,-249.9992,-261.16,3.0,0.0,1.0,1.0,448.0
85.0,31002455.0,3.0,272.884973209,-250.670383966,3331.15,-225.210781926,-294.24811589,3.0,1.0,0.0,0.0,455.0
85.0,31102455.0,3.0,272.923321735,-251.108709633,3333.75,-225.172433399,-294.686441558,3.0,1.0,1.0,0.0,455.0
85.0,32002440.0,3.0,227.433253366,-268.845151089,3341.15,-270.662501769,-225.267419164,3.0,2.0,0.0,0.0,440.0
85.0,32012440.0,3.0,227.509950419,-267.968499755,3342.25,-270.585804715,-224.39076783,3.0,2.0,0.0,1.0,440.0
85.0,32112440.0,3.0,227.471601893,-268.406825422,3344.85,-270.624153242,-224.829093497,3.0,2.0,1.0,1.0,440.0
85.0,33002448.0,3.0,249.9992,-261.6,3351.15,-249.9992,-261.6,3.0,3.0,0.0,0.0,448.0
85.0,33102448.0,3.0,249.9992,-262.04,3353.75,-249.9992,-262.04,3.0,3.0,1.0,0.0,448.0
85.0,40012449.0,3.0,249.9992,-262.42,3522.25,-249.9992,-262.42,4.0,0.0,0.0,1.0,449.0
85.0,40102448.0,3.0,249.9992,-262.04,3523.75,-249.9992,-262.04,4.0,0.0,1.0,0.0,448.0
85.0,41002456.0,3.0,273.033137971,-252.363914953,3531.15,-225.062617163,-295.941646877,4.0,1.0,0.0,0.0,456.0
85.0,41102456.0,3.0,273.071486498,-252.80224062,3533.75,-225.024268636,-296.379972544,4.0,1.0,1.0,0.0,456.0
85.0,42012440.0,3.0,227.509950419,-267.968499755,3542.25,-270.585804715,-224.39076783,4.0,2.0,0.0,1.0,440.0
85.0,42102439.0,3.0,227.543069602,-267.589945769,3543.75,-270.552685533,-224.012213845,4.0,2.0,1.0,0.0,439.0
85.0,43012449.0,3.0,249.9992,-262.42,3552.25,-249.9992,-262.42,4.0,3.0,0.0,1.0,449.0
85.0,43102448.0,3.0,249.9992,-262.04,3553.75,-249.9992,-262.04,4.0,3.0,1.0,0.0,448.0
92.0,10012265.0,4.0,225.012214055,7.15622692481,2582.25,-225.012214055,7.15622692481,1.0,0.0,0.0,1.0,265.0
92.0,10102264.0,4.0,225.012214055,7.53622692481,2583.75,-225.012214055,7.53622692481,1.0,0.0,1.0,0.0,264.0
92.0,11012269.0,4.0,224.124927425,19.9659780171,2592.25,-224.18702187,-19.2562352695,1.0,1.0,0.0,1.0,269.0
92.0,11112269.0,4.0,224.163275952,19.5276523499,2594.85,-224.148673343,-19.6945609366,1.0,1.0,1.0,1.0,269.0
92.0,12002260.0,4.0,225.44380768,-4.89110772298,2601.15,-222.868141615,34.3311055636,1.0,2.0,0.0,0.0,260.0
92.0,12012261.0,4.0,225.372339971,-5.70798737541,2602.25,-222.939609324,33.5142259111,1.0,2.0,0.0,1.0,261.0
92.0,12102260.0,4.0,225.405459153,-5.32943339014,2603.75,-222.906490142,33.8927798964,1.0,2.0,1.0,0.0,260.0
92.0,13012265.0,4.0,225.012214055,7.15622692481,2612.25,-225.012214055,7.15622692481,1.0,3.0,0.0,1.0,265.0
92.0,13102264.0,4.0,225.012214055,7.53622692481,2613.75,-225.012214055,7.53622692481,1.0,3.0,1.0,0.0,264.0
92.0,13112265.0,4.0,225.012214055,6.71622692481,2614.85,-225.012214055,6.71622692481,1.0,3.0,1.0,1.0,265.0
92.0,20002265.0,4.0,225.012214055,6.27622692481,2781.15,-225.012214055,6.27622692481,2.0,0.0,0.0,0.0,265.0
92.0,20102265.0,4.0,225.012214055,5.83622692481,2783.75,-225.012214055,5.83622692481,2.0,0.0,1.0,0.0,265.0
92.0,20112265.0,4.0,225.012214055,6.71622692481,2784.85,-225.012214055,6.71622692481,2.0,0.0,1.0,1.0,265.0
92.0,21012270.0,4.0,224.273092188,18.2724470303,2792.25,-224.038857107,-20.9497662562,2.0,1.0,0.0,1.0,270.0
92.0,21102269.0,4.0,224.239973006,18.6510010156,2793.75,-224.071976289,-20.5712122709,2.0,1.0,1.0,0.0,269.0
92.0,22012261.0,4.0,225.372339971,-5.70798737541,2802.25,-222.939609324,33.5142259111,2.0,2.0,0.0,1.0,261.0
92.0,22112261.0,4.0,225.333991444,-6.14631304257,2804.85,-222.977957851,33.075900244,2.0,2.0,1.0,1.0,261.0
92.0,23002265.0,4.0,225.012214055,6.27622692481,2811.15,-225.012214055,6.27622692481,2.0,3.0,0.0,0.0,265.0
92.0,23102265.0,4.0,225.012214055,5.83622692481,2813.75,-225.012214055,5.83622692481,2.0,3.0,1.0,0.0,265.0
92.0,30002293.0,4.0,249.9992,1.9,3321.15,-249.9992,1.9,3.0,0.0,0.0,0.0,293.0
92.0,30112293.0,4.0,249.9992,2.34,3324.85,-249.9992,2.34,3.0,0.0,1.0,1.0,293.0
92.0,31012298.0,4.0,249.546408416,16.0906322892,3332.25,-248.549346719,-27.4870996354,3.0,1.0,0.0,1.0,298.0
92.0,31112298.0,4.0,249.584756943,15.6523066221,3334.85,-248.510998192,-27.9254253026,3.0,1.0,1.0,1.0,298.0
92.0,32012289.0,4.0,249.882829583,-12.2453207546,3342.25,-248.212925552,31.33241117,3.0,2.0,0.0,1.0,289.0
92.0,32102288.0,4.0,249.915948765,-11.8667667693,3343.75,-248.179806369,31.7109651553,3.0,2.0,1.0,0.0,288.0
92.0,33002293.0,4.0,249.9992,1.9,3351.15,-249.9992,1.9,3.0,3.0,0.0,0.0,293.0
92.0,33102293.0,4.0,249.9992,1.46,3353.75,-249.9992,1.46,3.0,3.0,1.0,0.0,293.0
92.0,40002294.0,4.0,249.9992,0.2,3521.15,-249.9992,0.2,4.0,0.0,0.0,0.0,294.0
92.0,40102294.0,4.0,249.9992,-0.24,3523.75,-249.9992,-0.24,4.0,0.0,1.0,0.0,294.0
92.0,41002299.0,4.0,249.771270232,13.5204499682,3531.15,-248.324484902,-30.0572819565,4.0,1.0,0.0,0.0,299.0
92.0,41102299.0,4.0,249.809618759,13.082124301,3533.75,-248.286136376,-30.4956076236,4.0,1.0,1.0,0.0,299.0
92.0,42012290.0,4.0,249.73466482,-13.9388517414,3542.25,-248.361090314,29.6388801833,4.0,2.0,0.0,1.0,290.0
92.0,42102289.0,4.0,249.767784002,-13.5602977561,3543.75,-248.327971132,30.0174341686,4.0,2.0,1.0,0.0,289.0
92.0,42112290.0,4.0,249.696316293,-14.3771774085,3544.85,-248.399438841,29.2005545161,4.0,2.0,1.0,1.0,290.0
92.0,43012295.0,4.0,249.9992,-0.62,3552.25,-249.9992,-0.62,4.0,3.0,0.0,1.0,295.0
92.0,43102294.0,4.0,249.9992,-0.24,3553.75,-249.9992,-0.24,4.0,3.0,1.0,0.0,294.0
92.0,10012212.0,3.0,225.012214055,97.2562269248,2582.25,-225.012214055,97.2562269248,1.0,0.0,0.0,1.0,212.0
92.0,10102211.0,3.0,225.012214055,97.6362269248,2583.75,-225.012214055,97.6362269248,1.0,0.0,1.0,0.0,211.0
92.0,11002212.0,3.0,215.756233007,115.620592928,2591.15,-232.555716289,76.3983796413,1.0,1.0,0.0,0.0,212.0
92.0,11012213.0,3.0,215.827700716,114.803713275,2592.25,-232.484248579,75.5814999889,1.0,1.0,0.0,1.0,213.0
92.0,11102212.0,3.0,215.794581534,115.182267261,2593.75,-232.517367762,75.9600539741,1.0,1.0,1.0,0.0,212.0
92.0,12002210.0,3.0,232.852045814,79.7854416148,2601.15,-215.459903481,119.007654901,1.0,2.0,0.0,0.0,210.0
92.0,12102210.0,3.0,232.813697287,79.3471159477,2603.75,-215.498252008,118.569329234,1.0,2.0,1.0,0.0,210.0
92.0,13012211.0,3.0,225.012214055,98.9562269248,2612.25,-225.012214055,98.9562269248,1.0,3.0,0.0,1.0,211.0
92.0,13102210.0,3.0,225.012214055,99.3362269248,2613.75,-225.012214055,99.3362269248,1.0,3.0,1.0,0.0,210.0
92.0,20012205.0,3.0,225.012214055,109.156226925,2782.25,-225.012214055,109.156226925,2.0,0.0,0.0,1.0,205.0
92.0,20102204.0,3.0,225.012214055,109.536226925,2783.75,-225.012214055,109.536226925,2.0,0.0,1.0,0.0,204.0
92.0,21002205.0,3.0,214.719079668,127.475309835,2791.15,-233.592869627,88.2530965486,2.0,1.0,0.0,0.0,205.0
92.0,21112205.0,3.0,214.680731141,127.913635502,2794.85,-233.631218154,88.6914222158,2.0,1.0,1.0,1.0,205.0
92.0,22012204.0,3.0,233.817731443,90.8232788697,2802.25,-214.494217852,130.045492156,2.0,2.0,0.0,1.0,204.0
92.0,22102203.0,3.0,233.850850626,91.201832855,2803.75,-214.46109867,130.424046141,2.0,2.0,1.0,0.0,203.0
92.0,23012204.0,3.0,225.012214055,110.856226925,2812.25,-225.012214055,110.856226925,2.0,3.0,0.0,1.0,204.0
92.0,23102203.0,3.0,225.012214055,111.236226925,2813.75,-225.012214055,111.236226925,2.0,3.0,1.0,0.0,203.0
92.0,30002203.0,3.0,249.9992,154.9,3321.15,-249.9992,154.9,3.0,0.0,0.0,0.0,203.0
92.0,30112203.0,3.0,249.9992,155.34,3324.85,-249.9992,155.34,3.0,0.0,1.0,1.0,203.0
92.0,31012203.0,3.0,235.470755962,176.976076031,3332.25,-262.624999172,133.398344106,3.0,1.0,0.0,1.0,203.0
92.0,31102202.0,3.0,235.43763678,177.354630016,3333.75,-262.658118355,133.776898092,3.0,1.0,1.0,0.0,202.0
92.0,32002202.0,3.0,262.696466881,134.215223759,3341.15,-235.399288253,177.792955683,3.0,2.0,0.0,0.0,202.0
92.0,32102202.0,3.0,262.658118355,133.776898092,3343.75,-235.43763678,177.354630016,3.0,2.0,1.0,0.0,202.0
92.0,32112202.0,3.0,262.734815408,134.653549426,3344.85,-235.360939726,178.231281351,3.0,2.0,1.0,1.0,202.0
92.0,33002201.0,3.0,249.9992,158.3,3351.15,-249.9992,158.3,3.0,3.0,0.0,0.0,201.0
92.0,33112201.0,3.0,249.9992,158.74,3354.85,-249.9992,158.74,3.0,3.0,1.0,1.0,201.0
92.0,40012190.0,3.0,249.9992,177.88,3522.25,-249.9992,177.88,4.0,0.0,0.0,1.0,190.0
92.0,40102189.0,3.0,249.9992,178.26,3523.75,-249.9992,178.26,4.0,0.0,1.0,0.0,189.0
92.0,41002189.0,3.0,233.473146338,199.808858511,3531.15,-264.622608796,156.231126587,4.0,1.0,0.0,0.0,189.0
92.0,41112189.0,3.0,233.434797811,200.247184178,3534.85,-264.660957323,156.669452254,4.0,1.0,1.0,1.0,189.0
92.0,42002189.0,3.0,264.622608796,156.231126587,3541.15,-233.473146338,199.808858511,4.0,2.0,0.0,0.0,189.0
92.0,42102189.0,3.0,264.584260269,155.79280092,3543.75,-233.511494865,199.370532844,4.0,2.0,1.0,0.0,189.0
92.0,42112189.0,3.0,264.660957323,156.669452254,3544.85,-233.434797811,200.247184178,4.0,2.0,1.0,1.0,189.0
92.0,43012188.0,3.0,249.9992,181.28,3552.25,-249.9992,181.28,4.0,3.0,0.0,1.0,188.0
92.0,43102187.0,3.0,249.9992,181.66,3553.75,-249.9992,181.66,4.0,3.0,1.0,0.0,187.0
97.0,10002382.0,4.0,225.012214055,-192.623773075,2581.15,-225.012214055,-192.623773075,1.0,0.0,0.0,0.0,382.0
97.0,10102382.0,4.0,225.012214055,-193.063773075,2583.75,-225.012214055,-193.063773075,1.0,0.0,1.0,0.0,382.0
97.0,11012382.0,4.0,240.867545607,-171.403023486,2592.25,-207.444403688,-210.625236773,1.0,1.0,0.0,1.0,382.0
97.0,11112382.0,4.0,240.905894134,-171.841349153,2594.85,-207.406055161,-211.06356244,1.0,1.0,1.0,1.0,382.0
97.0,12002382.0,4.0,207.367706634,-211.501888107,2601.15,-240.944242661,-172.279674821,1.0,2.0,0.0,0.0,382.0
97.0,12102382.0,4.0,207.329358108,-211.940213774,2603.75,-240.982591188,-172.718000488,1.0,2.0,1.0,0.0,382.0
97.0,13012383.0,4.0,225.012214055,-193.443773075,2612.25,-225.012214055,-193.443773075,1.0,3.0,0.0,1.0,383.0
97.0,13102382.0,4.0,225.012214055,-193.063773075,2613.75,-225.012214055,-193.063773075,1.0,3.0,1.0,0.0,382.0
97.0,13112383.0,4.0,225.012214055,-193.883773075,2614.85,-225.012214055,-193.883773075,1.0,3.0,1.0,1.0,383.0
97.0,20012385.0,4.0,225.012214055,-196.843773075,2782.25,-225.012214055,-196.843773075,2.0,0.0,0.0,1.0,385.0
97.0,20112385.0,4.0,225.012214055,-197.283773075,2784.85,-225.012214055,-197.283773075,2.0,0.0,1.0,1.0,385.0
97.0,21002384.0,4.0,241.240572186,-175.666736794,2791.15,-207.071377109,-214.888950081,2.0,1.0,0.0,0.0,384.0
97.0,21102384.0,4.0,241.278920713,-176.105062461,2793.75,-207.033028582,-215.327275748,2.0,1.0,1.0,0.0,384.0
97.0,21112384.0,4.0,241.202223659,-175.228411127,2794.85,-207.109725636,-214.450624414,2.0,1.0,1.0,1.0,384.0
97.0,22002385.0,4.0,206.923212346,-216.582481067,2801.15,-241.388736949,-177.360267781,2.0,2.0,0.0,0.0,385.0
97.0,22012385.0,4.0,206.9999094,-215.705829733,2802.25,-241.312039895,-176.483616447,2.0,2.0,0.0,1.0,385.0
97.0,22112385.0,4.0,206.961560873,-216.1441554,2804.85,-241.350388422,-176.921942114,2.0,2.0,1.0,1.0,385.0
97.0,23002385.0,4.0,225.012214055,-197.723773075,2811.15,-225.012214055,-197.723773075,2.0,3.0,0.0,0.0,385.0
97.0,23102385.0,4.0,225.012214055,-198.163773075,2813.75,-225.012214055,-198.163773075,2.0,3.0,1.0,0.0,385.0
97.0,23112385.0,4.0,225.012214055,-197.283773075,2814.85,-225.012214055,-197.283773075,2.0,3.0,1.0,1.0,385.0
97.0,30012418.0,4.0,249.9992,-209.72,3322.25,-249.9992,-209.72,3.0,0.0,0.0,1.0,418.0
97.0,30112418.0,4.0,249.9992,-210.16,3324.85,-249.9992,-210.16,3.0,0.0,1.0,1.0,418.0
97.0,31002417.0,4.0,267.254712227,-186.316206469,3331.15,-230.841042907,-229.893938394,3.0,1.0,0.0,0.0,417.0
97.0,31112417.0,4.0,267.2163637,-185.877880802,3334.85,-230.879391434,-229.455612727,3.0,1.0,1.0,1.0,417.0
97.0,32002418.0,4.0,230.692878145,-231.58746938,3341.15,-267.40287699,-188.009737456,3.0,2.0,0.0,0.0,418.0
97.0,32102418.0,4.0,230.654529618,-232.025795048,3343.75,-267.441225517,-188.448063123,3.0,2.0,1.0,0.0,418.0
97.0,33002418.0,4.0,249.9992,-210.6,3351.15,-249.9992,-210.6,3.0,3.0,0.0,0.0,418.0
97.0,33102418.0,4.0,249.9992,-211.04,3353.75,-249.9992,-211.04,3.0,3.0,1.0,0.0,418.0
97.0,40002421.0,4.0,249.9992,-215.7,3521.15,-249.9992,-215.7,4.0,0.0,0.0,0.0,421.0
97.0,40112421.0,4.0,249.9992,-215.26,3524.85,-249.9992,-215.26,4.0,0.0,1.0,1.0,421.0
97.0,41002420.0,4.0,267.699206515,-191.396799429,3531.15,-230.396548619,-234.974531354,4.0,1.0,0.0,0.0,420.0
97.0,41112420.0,4.0,267.660857988,-190.958473762,3534.85,-230.434897146,-234.536205687,4.0,1.0,1.0,1.0,420.0
97.0,42012422.0,4.0,230.176916147,-237.484941993,3542.25,-267.918838987,-193.907210069,4.0,2.0,0.0,1.0,422.0
97.0,42102421.0,4.0,230.21003533,-237.106388008,3543.75,-267.885719805,-193.528656083,4.0,2.0,1.0,0.0,421.0
97.0,42112422.0,4.0,230.138567621,-237.92326766,3544.85,-267.957187514,-194.345535736,4.0,2.0,1.0,1.0,422.0
97.0,43012422.0,4.0,249.9992,-216.52,3552.25,-249.9992,-216.52,4.0,3.0,0.0,1.0,422.0
97.0,43102421.0,4.0,249.9992,-216.14,3553.75,-249.9992,-216.14,4.0,3.0,1.0,0.0,421.0
97.0,10012382.0,3.0,225.012214055,-191.743773075,2582.25,-225.012214055,-191.743773075,1.0,0.0,0.0,1.0,382.0
97.0,10112382.0,3.0,225.012214055,-192.183773075,2584.85,-225.012214055,-192.183773075,1.0,0.0,1.0,1.0,382.0
97.0,11012382.0,3.0,240.867545607,-171.403023486,2592.25,-207.444403688,-210.625236773,1.0,1.0,0.0,1.0,382.0
97.0,11112382.0,3.0,240.905894134,-171.841349153,2594.85,-207.406055161,-211.06356244,1.0,1.0,1.0,1.0,382.0
97.0,12002381.0,3.0,207.515871397,-209.80835712,2601.15,-240.796077898,-170.586143834,1.0,2.0,0.0,0.0,381.0
97.0,12102381.0,3.0,207.47752287,-210.246682788,2603.75,-240.834426425,-171.024469501,1.0,2.0,1.0,0.0,381.0
97.0,13002382.0,3.0,225.012214055,-192.623773075,2611.15,-225.012214055,-192.623773075,1.0,3.0,0.0,0.0,382.0
97.0,13112382.0,3.0,225.012214055,-192.183773075,2614.85,-225.012214055,-192.183773075,1.0,3.0,1.0,1.0,382.0
97.0,20002384.0,3.0,225.012214055,-196.023773075,2781.15,-225.012214055,-196.023773075,2.0,0.0,0.0,0.0,384.0
97.0,20112384.0,3.0,225.012214055,-195.583773075,2784.85,-225.012214055,-195.583773075,2.0,0.0,1.0,1.0,384.0
97.0,21002384.0,3.0,241.240572186,-175.666736794,2791.15,-207.071377109,-214.888950081,2.0,1.0,0.0,0.0,384.0
97.0,21112384.0,3.0,241.202223659,-175.228411127,2794.85,-207.109725636,-214.450624414,2.0,1.0,1.0,1.0,384.0
97.0,22002383.0,3.0,207.219541872,-213.195419094,2801.15,-241.092407424,-173.973205807,2.0,2.0,0.0,0.0,383.0
97.0,22102383.0,3.0,207.181193345,-213.633744761,2803.75,-241.13075595,-174.411531475,2.0,2.0,1.0,0.0,383.0
97.0,23002384.0,3.0,225.012214055,-196.023773075,2811.15,-225.012214055,-196.023773075,2.0,3.0,0.0,0.0,384.0
97.0,23102384.0,3.0,225.012214055,-196.463773075,2813.75,-225.012214055,-196.463773075,2.0,3.0,1.0,0.0,384.0
97.0,30012415.0,3.0,249.9992,-204.62,3322.25,-249.9992,-204.62,3.0,0.0,0.0,1.0,415.0
97.0,30102414.0,3.0,249.9992,-204.24,3323.75,-249.9992,-204.24,3.0,0.0,1.0,0.0,414.0
97.0,30112415.0,3.0,249.9992,-205.06,3324.85,-249.9992,-205.06,3.0,0.0,1.0,1.0,415.0
97.0,31002415.0,3.0,266.958382702,-182.929144496,3331.15,-231.137372433,-226.50687642,3.0,1.0,0.0,0.0,415.0
97.0,31112415.0,3.0,266.920034175,-182.490818828,3334.85,-231.175720959,-226.068550753,3.0,1.0,1.0,1.0,415.0
97.0,32012414.0,3.0,231.362234249,-223.936694099,3342.25,-266.733520886,-180.358962174,3.0,2.0,0.0,1.0,414.0
97.0,32102413.0,3.0,231.395353431,-223.558140114,3343.75,-266.700401703,-179.980408189,3.0,2.0,1.0,0.0,413.0
97.0,32112414.0,3.0,231.323885722,-224.375019766,3344.85,-266.771869412,-180.797287842,3.0,2.0,1.0,1.0,414.0
97.0,33002415.0,3.0,249.9992,-205.5,3351.15,-249.9992,-205.5,3.0,3.0,0.0,0.0,415.0
97.0,33012415.0,3.0,249.9992,-204.62,3352.25,-249.9992,-204.62,3.0,3.0,0.0,1.0,415.0
97.0,33112415.0,3.0,249.9992,-205.06,3354.85,-249.9992,-205.06,3.0,3.0,1.0,1.0,415.0
97.0,40002416.0,3.0,249.9992,-207.2,3521.15,-249.9992,-207.2,4.0,0.0,0.0,0.0,416.0
97.0,40102416.0,3.0,249.9992,-207.64,3523.75,-249.9992,-207.64,4.0,0.0,1.0,0.0,416.0
97.0,41012417.0,3.0,267.178015174,-185.439555135,3532.25,-230.917739961,-229.017287059,4.0,1.0,0.0,1.0,417.0
97.0,41112417.0,3.0,267.2163637,-185.877880802,3534.85,-230.879391434,-229.455612727,4.0,1.0,1.0,1.0,417.0
97.0,42002415.0,3.0,231.137372433,-226.50687642,3541.15,-266.958382702,-182.929144496,4.0,2.0,0.0,0.0,415.0
97.0,42102415.0,3.0,231.099023906,-226.945202087,3543.75,-266.996731229,-183.367470163,4.0,2.0,1.0,0.0,415.0
97.0,43012417.0,3.0,249.9992,-208.02,3552.25,-249.9992,-208.02,4.0,3.0,0.0,1.0,417.0
97.0,43102416.0,3.0,249.9992,-207.64,3553.75,-249.9992,-207.64,4.0,3.0,1.0,0.0,416.0
98.0,10002231.0,4.0,225.012214055,64.0762269248,2581.15,-225.012214055,64.0762269248,1.0,0.0,0.0,0.0,231.0
98.0,10012231.0,4.0,225.012214055,64.9562269248,2582.25,-225.012214055,64.9562269248,1.0,0.0,0.0,1.0,231.0
98.0,10112231.0,4.0,225.012214055,64.5162269248,2584.85,-225.012214055,64.5162269248,1.0,0.0,1.0,1.0,231.0
98.0,11012237.0,4.0,219.38365502,74.1589695933,2592.25,-228.928294275,34.9367563067,1.0,1.0,0.0,1.0,237.0
98.0,11102236.0,4.0,219.350535838,74.5375235786,2593.75,-228.961413458,35.315310292,1.0,1.0,1.0,0.0,236.0
98.0,11112237.0,4.0,219.422003547,73.7206439261,2594.85,-228.889945749,34.4984306396,1.0,1.0,1.0,1.0,237.0
